q_Value,Difference,stat,gene_name
0.009626446,-1.204682032,-4.488988556,CBX4
0.013235362,-1.009024302,-3.861640939,GET1
0.577928169,0.188093185,0.566628435,PGRMC1
0.958189526,-0.013623556,-0.073338203,SUPT5H
0.045221246,-0.415011406,-2.149575919,TAF4
0.94569123,0.02767245,0.090377912,DFFA
0.689919189,0.114059448,0.432505522,RFXAP
0.026044444,0.542376518,2.748623558,HIP1
0.387559234,0.261141459,0.79150319,CLIC1
0.966607653,0.021441142,0.061328289,EIF3F
0.771261661,0.084953944,0.334185671,WWP2
0.857432192,-0.060054779,-0.221669686,BMAL1
0.89921501,-0.031929652,-0.160289234,PIK3CD
0.080245929,0.524256388,1.706108094,PDHX
0.005719807,1.655423482,5.179497289,MATN2
0.322576679,-0.190474828,-0.884987514,QSOX1
0.073295691,0.468815168,1.777607541,DCTN6
0.040727721,1.021953901,2.257823381,SLC33A1
0.064297194,-0.330720584,-1.878936244,WASL
0.014312953,1.838182131,3.700929962,PDE2A
0.032312111,-0.370166143,-2.489262981,IPO5
0.052007107,-0.570790291,-2.040316405,POLRMT
0.008605263,-2.675314267,-4.991770481,EEF2K
0.79881066,0.090871811,0.301405735,SAP18
0.029724771,0.499726295,2.590200399,EML1
0.018066289,0.438154856,3.301463906,IGF2BP3
0.716249058,0.061737696,0.401447341,DNM1L
0.073780538,0.446504593,1.772439073,RTCA
0.010021505,-0.638962746,-4.377061412,PIK3C2A
0.214346836,-0.685446103,-1.100947953,PLK4
0.231282688,0.149905523,1.062163834,IFRD1
0.789143656,0.079426448,0.313565528,PIK3R2
0.469462837,0.173464457,0.690022843,GOLIM4
0.166635537,0.239134153,1.247734232,MANBA
0.00996807,0.587766012,4.278609281,AGRN
0.005636364,-2.057682673,-9.788779113,PLOD2
0.004509091,-5.591474533,-9.347259539,PLOD2
0.484888825,0.148790995,0.672116586,EXOC5
0.568451743,-0.150728861,-0.576615804,ELL2
0.008482143,1.407017708,5.02496087,BTN3A3
0.29139929,-1.36233298,-0.943042934,HMGN4
0.018829641,1.010384242,3.224364501,BTN3A1
0.830652268,-0.121951421,-0.260903402,NDUFA4
